-66.686565402142008,-66.716751862870282,-66.771967310238296,-66.822247668176914,-66.867811094634973,-66.908870601072053,-66.927251844534098
-66.694347232366752,-66.740579351312036,-66.821765803713305,-66.892451598102298,-66.953395010998364,-67.005329417202717,-67.027142981779249
-66.698380829673468,-66.760842134022013,-66.866184068653183,-66.953822992616253,-67.025579138754864,-67.083191704825396,-67.105741875792631
-66.700067253442569,-66.778751686422467,-66.906145796877482,-67.007281181522544,-67.085726710474461,-67.144832565627595,-67.166242680253049
-66.700358640057772,-66.795151228028786,-66.942348825641716,-67.053644569392233,-67.135191246926226,-67.192626682588141,-67.211761239975161
